#{"t_start": 1635085209.065227, "env_id": null}
r,l,t,is_success
-4.769099,19,21215.498386,1
-8.759513,20,21217.727535,1
-5.371225,18,21219.844204,1
-5.602981,22,21222.28716,1
-7.760126,19,21224.570023,1
-5.966945,16,21226.456115,1
-4.342269,16,21228.294256,1
-5.772509,22,21231.062063,1
-7.838537,20,21233.402632,1
-6.988691,25,21236.37788,1
-10.328504,32,21240.082586,1
-2.800888,13,21241.616652,1
-5.198573,16,21243.469509,1
-6.066468,24,21246.155471,1
-3.164575,13,21247.739784,1
-4.026327,13,21249.231802,1
-2.693626,12,21250.64037,1
-3.594457,14,21252.331243,1
-13.347783,37,21256.478585,1
-4.934067,17,21258.541877,1
-5.911566,22,21261.486502,1
-3.189674,15,21263.504022,1
-5.238376,16,21265.865215,1
-9.161059,22,21268.93749,1
-13.607235,38,21274.150058,1
-4.806969,15,21276.09699,1
-6.617098,25,21279.671572,1
-3.009759,12,21281.074552,1
-3.012953,14,21282.70122,1
-6.717012,24,21285.397577,1
-14.121202,59,21292.148471,1
-7.310775,20,21294.497871,1
-7.047846,18,21296.605509,1
-7.312536,27,21299.83517,1
-6.907464,18,21302.004326,1
-9.314632,22,21304.547752,1
-6.330608,22,21307.095853,1
-5.734614,16,21308.9516,1
-3.416607,13,21310.467686,1
-6.196617,17,21312.421401,1
-11.270857,35,21316.801077,1
-6.713091,25,21319.662548,1
-7.638205,19,21321.900043,1
-6.917378,21,21324.448877,1
-5.454652,19,21326.765123,1
-4.194892,17,21328.705023,1
-3.666087,14,21330.372852,1
-5.692728,22,21332.845219,1
-8.113661,28,21336.017464,1
-5.952552,17,21338.142489,1
-7.187361,19,21340.302872,1
-3.846216,15,21342.018536,1
-5.270559,19,21344.322308,1
-5.003943,16,21346.336245,1
-7.782863,18,21348.569021,1
-4.91381,20,21350.90306,1
-8.371205,20,21353.263944,1
-3.785146,17,21355.225792,1
-3.224747,14,21356.8476,1
-8.7623,20,21359.367824,1
-5.859478,18,21361.602398,1
-7.427091,26,21364.702426,1
-4.589885,14,21366.538941,1
-3.372827,13,21368.034583,1
-5.898585,16,21370.034789,1
-11.154834,32,21373.54845,1
-7.934073,19,21375.665242,1
-8.734342,29,21378.932011,1
-6.198717,17,21380.947214,1
-3.58111,13,21382.430364,1
-7.403115,18,21384.573404,1
-4.658564,15,21386.256847,1
-9.377728,30,21389.904577,1
-6.286528,16,21391.798126,1
-6.856227,24,21394.593083,1
-3.029282,12,21396.049169,1
-8.843243,29,21399.387412,1
-3.499156,13,21400.903528,1
-9.241094,29,21404.215418,1
-3.133854,12,21405.596614,1
-8.441486,30,21408.984622,1
-5.729678,16,21410.791079,1
-4.900754,16,21412.849594,1
-8.639591,12,21414.287453,0
-4.44774,14,21415.972119,1
-3.306835,12,21417.352915,1
-7.857771,28,21420.520926,1
-7.93259,19,21422.743232,1
-7.415262,25,21425.558343,1
-1.656023,9,21426.625676,1
-3.737762,14,21428.289819,1
-5.384703,18,21430.402688,1
-5.820998,23,21433.082509,1
-8.726595,30,21436.509723,1
-5.043807,15,21438.243669,1
-5.180099,21,21440.852385,1
-6.142522,24,21443.665017,1
-6.815502,19,21445.808188,1
-6.390368,18,21448.105798,1
-3.147286,13,21449.652232,1
-2.80826,13,21451.1781,1
-7.086712,18,21453.319813,1
-2.801329,12,21454.721311,1
-5.663088,19,21456.852073,1
-2.914293,13,21458.413947,1
-2.75096,13,21459.913598,1
-6.306543,24,21462.647322,1
-5.29811,21,21465.493389,1
-2.428384,12,21466.958292,1
-6.985758,18,21469.322311,1
-2.15188,11,21470.59575,1
-9.800397,40,21475.31443,1
-7.876485,19,21477.466927,1
-6.064171,17,21479.380789,1
-6.011292,22,21481.895305,1
-5.602348,17,21483.815226,1
-6.124429,16,21485.683128,1
-3.450923,14,21487.394384,1
-3.577797,15,21489.155955,1
-3.121846,13,21490.666994,1
-1.731672,10,21491.933524,1
-5.11033,16,21493.849059,1
-3.278827,12,21495.285367,1
-8.92194,29,21498.517474,1
-6.679458,25,21501.507847,1
-3.013193,13,21503.037261,1
-6.292112,20,21505.310048,1
-4.929857,16,21507.367718,1
-4.034813,18,21509.4109,1
-4.198414,14,21511.131638,1
-8.734659,29,21514.750383,1
-5.154921,20,21517.843645,1
-5.2405,16,21520.24939,1
-9.288627,30,21523.895023,1
-4.903191,20,21526.289698,1
-7.231502,22,21528.953584,1
-8.484625,29,21532.448843,1
-5.257121,15,21534.222552,1
-2.074024,10,21535.454737,1
-3.116151,12,21537.007762,1
-9.156805,30,21540.438852,1
-6.633076,21,21542.840489,1
-7.997033,19,21545.136495,1
-7.335137,26,21548.19319,1
-5.377323,21,21550.69627,1
-4.529938,16,21552.584145,1
-3.05316,13,21554.179087,1
-7.035521,18,21556.338273,1
-6.099436,23,21558.96906,1
-11.418319,34,21562.828306,1
-7.200568,18,21564.885053,1
-3.556442,14,21566.576911,1
-8.241445,24,21569.487564,1
-10.808325,33,21573.292621,1
-6.20298,20,21575.660103,1
-5.137641,17,21577.88322,1
-2.71318,13,21579.57885,1
-7.235419,26,21582.739812,1
-6.631878,19,21584.907154,1
-9.522133,21,21587.443796,1
-2.937902,12,21588.910594,1
-4.682416,15,21590.69453,1
-2.689356,11,21592.050104,1
-6.618961,17,21593.996198,1
-5.967348,21,21596.431207,1
-6.907738,18,21598.512998,1
-8.056484,19,21600.679516,1
-5.348126,16,21602.737377,1
-7.835648,19,21604.945011,1
-5.28018,15,21606.823807,1
-6.388244,25,21610.228546,1
-8.436882,20,21612.530209,1
-2.919154,12,21614.134928,1
-9.317414,8,21615.219741,0
-6.03736,23,21618.093773,1
-8.369735,29,21621.390343,1
-4.778013,15,21623.135391,1
-4.64604,14,21624.888997,1
-3.013769,12,21626.393836,1
-7.298801,27,21629.580498,1
-11.287856,34,21633.819758,1
-3.840841,13,21635.36209,1
-9.077746,29,21638.665321,1
-11.739214,37,21642.859995,1
-10.739304,32,21646.474869,1
-7.117263,18,21648.581205,1
-5.514169,22,21651.125341,1
-3.683764,14,21652.952087,1
-2.955075,13,21654.658473,1
-5.607117,16,21656.662603,1
-9.239452,32,21661.404738,1
-9.563035,31,21664.936278,1
-7.377451,19,21667.125158,1
-7.695259,18,21669.182291,1
-4.929362,15,21671.20748,1
-7.200585,26,21674.122039,1
-3.539125,14,21675.736642,1
-5.593363,16,21677.6821,1
-6.63525,19,21680.066551,1
-4.110293,13,21681.630469,1
-9.291839,20,21683.879709,1
-7.010039,26,21686.784434,1
-6.151524,17,21688.722535,1
-13.614033,45,21693.683806,1
-2.492958,11,21694.978306,1
-7.91939,22,21697.948796,1
-6.919946,17,21699.90054,1
-5.686401,23,21702.623456,1
-9.586272,16,21704.560577,0
-2.474568,12,21705.960345,1
-9.220728,30,21709.46598,1
-6.188712,24,21712.21274,1
-3.560013,13,21713.740672,1
-5.511565,16,21715.733378,1
-9.711673,20,21718.486274,1
-6.006731,22,21720.995705,1
-12.202174,31,21724.63152,1
-6.142567,17,21726.658636,1
-7.984643,28,21730.230788,1
-4.896589,15,21732.038779,1
-3.189742,13,21733.580629,1
-2.118173,11,21734.900742,1
-5.499011,21,21737.364156,1
-3.848739,13,21739.328232,1
-7.690226,19,21741.598323,1
-3.433668,13,21743.109362,1
-4.459571,14,21744.861471,1
-8.852365,20,21747.222471,1
-6.905014,18,21749.265578,1
-9.41194,30,21752.685801,1
-4.971575,19,21755.0679,1
-7.904617,19,21757.232502,1
-10.935726,23,21759.93479,1
-5.862608,17,21761.90766,1
-7.125592,18,21763.975564,1
-3.235577,14,21765.601124,1
-3.769796,13,21767.104155,1
-8.224297,19,21769.26226,1
-2.252077,11,21770.548881,1
-6.896577,18,21772.616781,1
-5.397774,16,21774.51905,1
-4.343404,14,21776.14833,1
-8.582804,27,21779.184066,1
-6.729432,25,21782.529513,1
-7.204753,20,21784.903342,1
-5.66885,22,21787.647598,1
-9.831214,15,21789.47081,0
-6.719547,30,21792.906074,1
-8.95072,31,21796.35577,1
-5.64942,17,21798.328641,1
-3.938358,14,21799.991373,1
-5.861966,17,21802.005012,1
-5.394843,22,21804.490047,1
-7.796547,19,21806.643205,1
-9.665658,21,21809.200958,1
-5.529522,16,21811.036463,1
-7.058938,18,21813.062104,1
-4.767232,15,21814.836412,1
-10.008418,32,21818.406963,1
-4.670013,15,21820.241989,1
-8.600394,20,21822.492287,1
-6.717409,18,21824.552444,1
-5.535146,21,21827.020256,1
-6.910771,18,21829.04797,1
-3.219413,13,21830.64613,1
-4.011077,14,21832.285098,1
-6.568586,18,21834.341551,1
-3.919961,15,21836.242251,1
-2.610714,11,21837.565006,1
-4.963104,16,21839.391236,1
-5.036973,16,21841.216104,1
-2.18629,10,21842.512531,1
-3.465183,14,21844.120743,1
-5.455991,22,21846.983414,1
-6.384611,17,21849.650529,1
-4.769499,16,21851.974129,1
-7.373229,27,21855.641716,1
-8.700969,30,21859.138938,1
-2.533483,12,21860.934726,1
-8.604495,20,21863.514498,1
-2.356254,11,21865.03178,1
-5.751226,22,21867.732029,1
-13.398447,72,21876.373916,1
-4.901055,15,21878.192422,1
-5.295506,22,21880.952741,1
-7.727293,19,21883.177416,1
-6.354689,24,21886.152671,1
-9.358389,30,21889.579756,1
-5.102074,17,21891.515288,1
-3.912814,14,21893.128404,1
-6.848124,26,21896.0496,1
-4.504688,15,21897.771088,1
-5.359812,16,21899.662188,1
-7.870809,25,21902.512106,1
-5.627905,17,21904.501527,1
-9.915937,48,21909.8068,1
-9.782123,30,21913.230394,1
-4.057153,15,21915.054111,1
-8.487404,29,21918.599217,1
-5.707916,22,21921.10561,1
-1.887383,11,21922.38967,1
-11.281387,43,21927.270999,1
-5.43706,21,21929.776842,1
-8.293593,28,21932.909925,1
-6.481659,20,21935.409148,1
-7.399433,19,21937.65133,1
-4.893144,17,21939.714529,1
-5.066451,15,21941.440128,1
-7.796294,28,21944.718718,1
-7.740274,19,21947.163591,1
-4.842474,15,21949.119499,1
-5.709911,21,21951.515075,1
-4.342458,14,21953.35039,1
-6.531901,17,21955.421393,1
-6.635648,17,21957.344197,1
-4.175536,17,21959.433266,1
-8.279899,20,21961.79174,1
-5.634236,17,21963.742522,1
-6.103128,23,21966.449056,1
-4.56416,15,21968.233392,1
-2.356291,12,21969.692622,1
-5.914729,18,21971.755381,1
-8.857026,23,21974.545242,1
-6.017945,17,21976.468583,1
-5.586346,18,21978.602613,1
-4.570738,17,21980.554444,1
-4.435322,14,21982.221635,1
-6.02924,18,21984.321547,1
-10.540377,32,21987.925054,1
-10.759359,23,21990.872111,1
-4.07427,14,21992.561833,1
-4.350951,15,21994.558548,1
-8.780956,29,21997.802183,1
-5.877364,17,21999.817883,1
-7.558707,18,22001.926449,1
-7.343997,18,22004.052592,1
-6.446153,17,22006.124525,1
-9.125102,29,22009.603685,1
-4.206744,15,22011.32148,1
-3.706583,17,22013.333113,1
-2.894415,12,22014.743122,1
-9.973829,31,22018.353807,1
-5.183462,15,22020.093951,1
-3.109632,12,22021.528252,1
-2.255135,11,22022.912155,1
-5.743788,22,22025.630615,1
-3.977306,14,22027.224045,1
-5.352953,18,22029.305304,1
-10.031017,22,22031.817656,1
-2.665481,11,22033.145731,1
-8.732969,29,22036.520157,1
-4.313026,14,22038.214394,1
-2.459476,11,22039.502904,1
-8.144873,20,22041.740496,1
-9.77757,30,22045.232497,1
-8.239232,30,22048.670951,1
-3.890368,14,22050.301918,1
-6.693998,23,22052.963172,1
-3.021969,12,22054.38631,1
-3.528678,13,22056.079,1
-3.00146,13,22057.944037,1
-5.834265,16,22059.816189,1
-3.304972,12,22061.239551,1
-9.096118,30,22065.019551,1
-5.491448,15,22066.779984,1
-3.77111,13,22068.31569,1
-5.352239,15,22070.129441,1
-2.103407,10,22071.399383,1
-5.541896,27,22074.48793,1
-3.686895,13,22076.071363,1
-5.277803,15,22077.840315,1
-7.087339,24,22080.539415,1
-4.851359,17,22082.542345,1
-8.345768,28,22085.762357,1
-5.853868,18,22087.947908,1
-9.120785,30,22091.337874,1
-3.906799,13,22093.035739,1
-3.696383,14,22094.68658,1
-2.4529,12,22096.165088,1
-2.908718,11,22097.482989,1
-5.376597,16,22099.322654,1
-4.339013,15,22101.040795,1
-4.473578,15,22102.86349,1
-6.719681,25,22105.663747,1
-7.175545,18,22107.746449,1
-7.077122,18,22109.827733,1
-3.976737,13,22111.338222,1
-5.351473,15,22113.074735,1
-5.475902,16,22114.946534,1
-3.220724,14,22116.675632,1
-7.226467,18,22118.741373,1
-3.999578,14,22120.358023,1
-4.445189,14,22122.035137,1
-5.191899,21,22124.661022,1
-3.235851,13,22126.219865,1
-9.413515,27,22129.377929,1
-4.780841,17,22131.45067,1
-4.383645,14,22133.336923,1
-3.415382,16,22135.539529,1
-5.701508,17,22137.906155,1
-5.535693,16,22140.040553,1
-4.828648,15,22142.224357,1
-3.867673,14,22144.344408,1
-6.460899,17,22146.37287,1
-6.386101,25,22149.302186,1
-3.88813,14,22151.121014,1
-7.178583,18,22153.481643,1
-7.722963,26,22156.54532,1
-7.048498,26,22159.735736,1
-5.652118,16,22161.64626,1
-4.493946,16,22163.576666,1
-6.848655,17,22165.5967,1
-14.228375,49,22172.366158,1
-8.002316,9,22173.587577,0
-6.487344,17,22175.682934,1
-6.481959,21,22178.34407,1
-5.456539,23,22181.166002,1
-7.59993,19,22183.45009,1
-6.618808,25,22186.379885,1
-8.804923,20,22188.783083,1
-11.498824,15,22190.654966,0
-8.020203,19,22192.916992,1
-4.057167,18,22195.190018,1
-2.98767,13,22196.822243,1
-3.298446,13,22198.348954,1
-2.893901,13,22199.874162,1
-8.636468,29,22203.534459,1
-4.072999,13,22205.057709,1
-6.869971,25,22208.053436,1
-9.891758,22,22210.567974,1
-5.832669,16,22212.562264,1
-4.858788,16,22214.398468,1
-2.563941,11,22215.739943,1
-7.872939,20,22217.986495,1
-4.5472,15,22219.748747,1
-3.792113,14,22221.459728,1
-7.865619,19,22223.803894,1
-4.45273,14,22225.614424,1
-3.626746,14,22227.296679,1
-4.670657,14,22228.89319,1
-12.201822,34,22232.867152,1
-3.570803,14,22234.620193,1
-1.974634,10,22235.792065,1
-9.758885,34,22239.550877,1
-3.913369,14,22241.36585,1
-6.261458,22,22243.892723,1
-7.206053,22,22246.423253,1
-7.851072,29,22249.905736,1
-4.396805,15,22251.645281,1
-8.793989,20,22253.962632,1
-2.841825,12,22255.42414,1
-2.502603,12,22256.827755,1
-7.721865,19,22259.108567,1
-4.781453,15,22260.907354,1
-7.081889,26,22264.282595,1
-7.314612,27,22267.277126,1
-7.667386,26,22270.329925,1
-3.049141,13,22271.873869,1
-9.088959,30,22275.526814,1
-5.174941,16,22277.351672,1
-3.619784,15,22279.04317,1
-3.142736,12,22280.540506,1
-4.308123,14,22282.370607,1
-9.495412,29,22285.60486,1
-4.898174,15,22287.311814,1
-6.422674,21,22289.691304,1
-5.461311,16,22291.582735,1
-10.295306,22,22294.089862,1
-4.465798,17,22296.09633,1
-6.466,17,22298.158398,1
-8.30992,27,22301.347866,1
-6.035582,17,22303.346435,1
-2.556972,13,22304.954834,1
-7.787742,26,22307.975312,1
-2.013567,10,22309.269866,1
-7.363795,18,22311.303288,1
-4.788022,14,22312.908519,1
-11.04081,33,22316.591682,1
-7.066441,26,22319.505959,1
-6.805185,25,22322.278334,1
-8.381173,8,22323.393201,0
-6.015061,17,22325.354093,1
-2.942853,13,22326.923722,1
-8.445009,19,22329.147984,1
-3.917699,14,22330.766127,1
-8.695178,20,22333.315863,1
-7.564835,26,22336.529015,1
-4.213195,13,22338.075713,1
-2.832214,12,22339.604262,1
-4.581095,15,22341.518013,1
-10.311493,32,22345.376788,1
-8.653952,29,22348.72028,1
-5.793322,18,22350.740513,1
-6.474716,17,22352.680579,1
-10.551841,22,22355.213559,1
-3.483528,16,22357.054715,1
-3.375674,13,22358.552907,1
-1.888648,10,22359.727587,1
-7.721751,18,22361.816649,1
-6.278681,17,22363.775118,1
-7.219921,18,22365.811435,1
-3.303581,12,22367.225081,1
-4.880041,17,22369.169572,1
-6.418673,21,22371.53997,1
-2.987488,12,22373.04636,1
-5.689123,19,22375.234832,1
-5.276899,21,22377.696232,1
-3.863955,14,22379.295311,1
-6.04887,20,22381.541609,1
-8.881867,30,22384.871763,1
-6.04326,23,22387.515017,1
-3.70376,13,22389.266946,1
-7.764811,33,22393.070401,1
-3.608712,13,22394.665079,1
-3.450662,14,22396.304254,1
-5.954218,16,22398.398138,1
-8.312834,29,22401.588807,1
-5.372751,15,22403.326387,1
-6.774356,19,22405.587869,1
-4.111795,15,22407.305754,1
-5.519196,16,22409.123942,1
-9.223154,30,22412.900154,1
-5.875707,16,22414.723125,1
-10.607706,27,22417.826729,1
-4.831303,16,22419.752076,1
-10.339452,31,22423.572493,1
-8.14439,19,22425.825522,1
-4.661765,20,22428.308674,1
-8.718515,29,22431.512088,1
-4.278277,14,22433.22259,1
-5.953379,16,22435.16156,1
-8.920469,20,22437.493373,1
-7.435296,27,22440.726377,1
-5.503349,16,22442.555684,1
-3.837982,13,22444.070945,1
-5.027979,21,22446.474008,1
-5.331323,19,22448.636671,1
-4.059373,13,22450.135799,1
-3.536947,13,22451.659735,1
-6.119388,23,22454.248384,1
-2.379529,11,22455.518944,1
-4.722321,15,22457.244966,1
-3.336337,13,22458.734431,1
-5.10921,16,22460.661038,1
-4.593373,14,22462.257458,1
-9.416742,21,22464.730414,1
-8.565999,19,22467.036654,1
-1.479927,9,22468.11809,1
-5.73136,21,22470.65999,1
-13.474907,37,22475.076634,1
-3.714782,14,22476.734271,1
-5.161901,17,22478.664349,1
-5.540377,16,22480.529796,1
-5.546024,22,22483.086242,1
-7.918208,27,22486.440574,1
-7.60463,27,22489.453851,1
-7.282046,26,22492.387444,1
-4.630512,19,22494.923638,1
-3.432782,14,22496.538839,1
-9.509841,31,22500.284317,1
-9.807236,21,22502.741763,1
-9.032171,30,22506.074352,1
-5.722327,16,22507.985849,1
-5.615092,16,22509.838084,1
-12.060693,53,22515.723258,1
-1.697901,9,22516.778973,1
-4.908168,15,22518.589661,1
-9.140875,29,22521.822435,1
-6.032275,17,22523.764333,1
-7.126882,18,22525.806598,1
-7.765466,26,22529.079561,1
-2.25241,11,22530.395319,1
-11.248507,33,22534.09621,1
-6.412089,18,22536.166126,1
-7.64044,20,22538.509067,1
-5.444568,19,22540.727602,1
-9.260849,21,22543.079989,1
-2.017084,10,22544.28487,1
-8.527079,29,22547.87988,1
-1.92976,11,22549.174916,1
-9.924836,22,22551.657838,1
-7.62349,27,22554.668546,1
-8.422478,19,22556.916915,1
-5.893572,23,22559.73945,1
-3.420242,13,22561.252214,1
-7.19194,18,22563.343065,1
-6.300093,17,22565.300846,1
-6.660679,17,22567.251706,1
-4.755612,15,22569.076991,1
-11.557682,24,22571.758651,1
-10.203718,32,22575.666625,1
-7.225656,19,22578.15331,1
-5.784917,16,22580.029929,1
-19.254491,100,22591.279381,0
-5.096471,21,22593.628667,1
-10.11563,32,22597.360163,1
-4.802185,15,22599.098949,1
-4.13935,15,22600.849765,1
-5.006519,20,22603.159697,1
-6.786954,17,22605.08953,1
-2.997818,12,22606.556186,1
-1.687274,9,22607.643475,1
-8.473738,29,22611.070864,1
-6.667976,24,22613.807775,1
-4.690301,15,22615.525707,1
-5.944566,16,22617.366777,1
-1.264768,8,22618.323979,1
-4.431951,14,22619.963369,1
-4.910683,15,22621.72249,1
-9.019542,21,22624.167603,1
-4.328643,18,22626.388012,1
-3.835615,14,22627.994006,1
-2.396522,11,22629.359834,1
-2.967085,11,22630.636701,1
-3.452316,13,22632.170966,1
-6.862521,25,22634.973614,1
-8.071822,28,22638.433211,1
-4.739748,15,22640.199201,1
-3.187952,14,22641.828812,1
-6.117467,23,22644.512999,1
-10.410532,32,22648.332014,1
-6.058692,16,22650.217843,1
-9.079874,20,22652.459363,1
-9.260967,30,22655.876855,1
-3.155436,13,22657.390387,1
-3.492517,14,22659.042669,1
-6.337252,23,22661.746189,1
-6.332366,17,22663.730361,1
-4.013496,15,22665.578171,1
-6.687265,25,22668.411623,1
-4.06961,14,22670.040541,1
-5.121006,17,22671.969315,1
-4.75088,20,22674.307372,1
-7.898002,19,22676.524206,1
-5.790511,23,22679.122992,1
-3.484488,14,22680.713386,1
-6.417083,18,22682.887345,1
-3.152857,12,22684.260434,1
-2.983627,13,22685.749187,1
-4.20359,15,22687.444305,1
-9.74541,31,22691.054019,1
-6.969061,25,22694.155038,1
-6.409217,25,22696.980782,1
-5.166277,16,22698.871599,1
-2.671528,12,22700.268614,1
-6.207401,17,22702.1736,1
-3.660957,14,22703.775976,1
-5.733511,17,22705.784173,1
-7.726965,27,22708.759657,1
-5.433018,16,22710.578786,1
-5.458453,17,22712.630801,1
-7.669329,26,22715.523346,1
-6.080101,17,22717.47269,1
-2.922609,13,22719.08537,1
-9.397773,20,22721.373767,1
-7.062271,25,22724.22635,1
-3.617195,13,22725.704768,1
-5.557675,18,22727.732566,1
-8.082786,19,22730.236314,1
-6.870239,25,22733.129721,1
-4.902105,16,22735.07563,1
-9.525971,31,22738.557943,1
-1.928333,10,22739.858569,1
-3.299463,13,22741.366167,1
-5.890773,22,22743.813542,1
-5.183906,16,22745.797172,1
-9.671083,21,22748.14791,1
-1.783925,11,22749.423612,1
-5.672576,21,22751.837101,1
-5.074296,15,22753.589327,1
-7.996056,19,22755.917754,1
-3.806779,14,22757.522404,1
-8.134937,28,22760.896583,1
-6.544055,20,22763.193604,1
-8.32633,25,22765.96227,1
-5.834993,22,22768.505005,1
-2.379568,11,22769.82716,1
-11.22576,19,22772.293538,0
-4.235118,15,22774.16996,1
-6.716469,18,22776.191028,1
-3.837232,14,22777.788432,1
-6.087221,23,22780.379192,1
-9.543289,21,22782.735389,1
-3.361217,15,22784.502911,1
-3.831652,14,22786.256936,1
-6.405606,17,22788.179923,1
-3.111889,12,22789.769852,1
-7.075074,26,22792.776001,1
-5.51564,16,22794.606121,1
